129499 - 129502, eisenerz-schmiedefeld-gebersdorf-2-stollensohle-150m-sohle-1 - eisenerz-schmiedefeld-gebersdorf-2-stollensohle-150m-sohle-4
129499 - 138776, eisenerz-schmiedefeld-gebersdorf-2-stollensohle-150m-sohle-1 - eisenerz-schmiedefeld-gebersdorf-2-stollensohle-150m-sohle-1
129500 - 129503, eisenerz-schmiedefeld-gebersdorf-2-stollensohle-150m-sohle-2 - eisenerz-schmiedefeld-gebersdorf-2-stollensohle-150m-sohle-5
129500 - 138777, eisenerz-schmiedefeld-gebersdorf-2-stollensohle-150m-sohle-2 - eisenerz-schmiedefeld-gebersdorf-2-stollensohle-150m-sohle-2
129501 - 129504, eisenerz-schmiedefeld-gebersdorf-2-stollensohle-150m-sohle-3 - eisenerz-schmiedefeld-gebersdorf-2-stollensohle-150m-sohle-6
129501 - 138778, eisenerz-schmiedefeld-gebersdorf-2-stollensohle-150m-sohle-3 - eisenerz-schmiedefeld-gebersdorf-2-stollensohle-150m-sohle-3
129505 - 132762, Eisenerz-Suchstollen bei der Grundwies - eisenerz-suchstollen
129505 - 138779, Eisenerz-Suchstollen bei der Grundwies - eisenerz-suchstollen
129506 - 132763, eisenerzgrube - eisenerzgrube
129506 - 138780, eisenerzgrube - eisenerzgrube
129507 - 138781, eisenerzgrube-anna-hoffnung - eisenerzgrube-anna-hoffnung
129508 - 132764, eisenerzstollen - eisenerzstollen
129508 - 138782, eisenerzstollen - eisenerzstollen
129509 - 138783, eisensteinstollen - eisensteinstollen
129510 - 132765, Eisenzecher Zug - eisenzecher-zug
129510 - 138784, Eisenzecher Zug - eisenzecher-zug
129512 - 132766, Eisenzecher Zug - eisenzecher-zug1
129512 - 138785, Eisenzecher Zug - eisenzecher-zug1
129515 - 138786, eiskeller - eiskeller
129516 - 138787, eiskeller-bergedorf - eiskeller-bergedorf
129517 - 129521, eiskeller1 - eiskeller5
129517 - 132767, eiskeller1 - eiskeller
129517 - 138788, eiskeller1 - eiskeller1
129518 - 129520, eiskeller2 - eiskeller4
129522 - 138789, el-buey - el-buey
129523 - 138790, el-conde - el-conde
129524 - 138791, el-forat - el-forat
129525 - 138792, el-perro - el-perro
129526 - 132768, eleonore-stollen - eleonore-stollen
129526 - 138793, eleonore-stollen - eleonore-stollen
129527 - 138794, eleonora - eleonora
129529 - 138795, elias - elias
129532 - 138796, else-stoll - else-stoll
129534 - 138797, emerich - emerich
129537 - 138799, emil1 - emil1
129538 - 138800, emil2 - emil2
129543 - 138801, emilia - emilia
129545 - 138802, engine-vein - engine-vein
129546 - 138803, englander-stollen - englander-stollen
129547 - 132769, ensdorfer-stollen - ensdorfer-stollen
129547 - 138804, ensdorfer-stollen - ensdorfer-stollen
129548 - 138805, entluftungsstollen-1 - entluftungsstollen-1
129551 - 138806, entrance-to-new-vein-workings - entrance-to-new-vein-workings
129552 - 138807, entree-de-galerie - entree-de-galerie
129557 - 129558, entree-fort-olizy1 - entree-fort-olizy2
129559 - 138808, erbstollen - erbstollen
129560 - 138809, erbstollen-franziska - erbstollen-franziska
129561 - 129562, erbstollen1 - erbstollen2
129561 - 138810, erbstollen1 - erbstollen1
129571 - 138812, erkundungsstollen - erkundungsstollen
129574 - 138813, ernest - ernest
129575 - 138815, erwarthstollen - erwarthstollen
129576 - 138816, erzebachstollen - erzebachstollen
129578 - 132770, erzstollen - erzstollen
129578 - 138817, erzstollen - erzstollen
129579 - 129581, erzstollen1 - erzstollen3
129579 - 138818, erzstollen1 - erzstollen1
129580 - 129582, erzstollen2 - erzstollen4
129580 - 132771, erzstollen2 - erzstollen1
129580 - 138819, erzstollen2 - erzstollen2
129583 - 138820, eselsbrunnen - eselsbrunnen
129584 - 138821, esmeralda - esmeralda
129585 - 132772, etage-26 - etage-26
129585 - 138822, etage-26 - etage-26
129588 - 132773, eugen-stollen - eugen-stollen
129588 - 138823, eugen-stollen - eugen-stollen
129590 - 132774, eulenthalstollen - eulenthalstollen
129590 - 138824, eulenthalstollen - eulenthalstollen
129602 - 138826, ex-miniera-di-fluorite - ex-miniera-di-fluorite
129603 - 138827, ex-miniera-marzoli - ex-miniera-marzoli
129604 - 138828, ex-polveriere - ex-polveriere
129606 - 138829, f22 - f22
129607 - 129608, f221 - f222
129607 - 138830, f221 - f221
129609 - 132775, fahrstrecke - fahrstrecke
129609 - 138831, fahrstrecke - fahrstrecke
129612 - 138832, fedo - fedo
129614 - 138833, feldgestangemundloch - feldgestangemundloch
129615 - 129616, feldgestangemundloch1 - feldgestangemundloch2
129615 - 138834, feldgestangemundloch1 - feldgestangemundloch1
129618 - 132776, feldspatabbau herrmannsgrund - feldspatabbau-herrmannsgrund
129618 - 138835, feldspatabbau herrmannsgrund - feldspatabbau-herrmannsgrund
129620 - 132777, felsenanlage-ehem-bananenreiferei - felsenanlage-ehem-bananenreiferei
129620 - 138837, felsenanlage-ehem-bananenreiferei - felsenanlage-ehem-bananenreiferei
129621 - 138838, felsenbauend-gluck-stollen - felsenbauend-gluck-stollen
129631 - 132778, fensterstollen-nord - fensterstollen-nord
129631 - 138839, fensterstollen-nord - fensterstollen-nord
129632 - 132779, fensterstollen-sud - fensterstollen-sud
129632 - 138840, fensterstollen-sud - fensterstollen-sud
129633 - 138841, ferdinandstollen - ferdinandstollen
129635 - 138842, finestra-di-fiernaz - finestra-di-fiernaz
129637 - 132780, flacher-karlschacht - flacher-karlschacht
129637 - 138843, flacher-karlschacht - flacher-karlschacht
129638 - 132781, fledermaushohle - fledermaushohle
129638 - 138844, fledermaushohle - fledermaushohle
129639 - 129645, fledermaushohle1 - fledermaushohle7
129639 - 132782, fledermaushohle1 - fledermaushohle1
129639 - 138845, fledermaushohle1 - fledermaushohle1
129642 - 129643, fledermaushohle4 - fledermaushohle5
129646 - 132783, fledermausstollen - fledermausstollen
129646 - 138846, fledermausstollen - fledermausstollen
129652 - 132784, florentinerstollen-westl-mundloch - florentinerstollen-westl-mundloch
129652 - 138847, florentinerstollen-westl-mundloch - florentinerstollen-westl-mundloch
129653 - 138848, flotacna - flotacna
129654 - 129655, flotacna1 - flotacna2
129654 - 138849, flotacna1 - flotacna1
129656 - 132785, flottwellstollen - flottwellstollen
129656 - 138850, flottwellstollen - flottwellstollen
129657 - 132786, flugelort-zum-burbachstollen - flugelort-zum-burbachstollen
129657 - 138851, flugelort-zum-burbachstollen - flugelort-zum-burbachstollen
129665 - 132787, fortuna-morgenstern-stollen - fortuna-morgenstern-stollen
129665 - 138852, fortuna-morgenstern-stollen - fortuna-morgenstern-stollen
129668 - 138853, frantisek - frantisek
129669 - 138854, frantisek-dolna-stolna - frantisek-dolna-stolna
129670 - 138855, frantisek-dovrchna-stolna-tbs - frantisek-dovrchna-stolna-tbs
129671 - 138856, frantisek-horna-stolna-tbs - frantisek-horna-stolna-tbs
129672 - 138857, frantisek-prieskum-tbs - frantisek-prieskum-tbs
129677 - 132788, frauenberger-einigkeit - frauenberger-einigkeit
129677 - 138858, frauenberger-einigkeit - frauenberger-einigkeit
129678 - 138859, fredriks-stoll - fredriks-stoll
129681 - 132789, freidelstollen - freidelstollen
129681 - 138860, freidelstollen - freidelstollen
129688 - 138861, fridrich - fridrich
129689 - 138862, friede-gottes - friede-gottes
129699 - 132059, friedlicher-nachbar-stollen-gluckssonne - stollenmundloch-friedlicher-nachbar
129700 - 138863, friedliebende-nachbarschaft - friedliebende-nachbarschaft
129701 - 138864, friedrich-august-stollen-180 - friedrich-august-stollen-180
129719 - 138866, friedrich-wilhelm-stollen - friedrich-wilhelm-stollen
129720 - 138867, friedrichshoffnung-obere-sohle - friedrichshoffnung-obere-sohle
129722 - 138868, frisch-gluck-fundgrube - frisch-gluck-fundgrube
129728 - 138869, fruhlingsgrube - fruhlingsgrube
129730 - 138870, fundgrube-weisser-hirsch-kahlertloch - fundgrube-weisser-hirsch-kahlertloch
129731 - 138871, furtuer-stolna - furtuer-stolna
129734 - 138873, fuchtenzeche - fuchtenzeche
129739 - 138874, furstenhuther-stollen - furstenhuther-stollen
129741 - 138875, gahrisch-gegentrum-stolln - gahrisch-gegentrum-stolln
129742 - 138876, gahrisch-stolln - gahrisch-stolln
129743 - 138877, galeria-2 - galeria-2
129744 - 138878, galeria-4 - galeria-4
129745 - 138879, galeria-5 - galeria-5
129746 - 138880, galeria-6 - galeria-6
129747 - 138881, galeria-7 - galeria-7
129749 - 129750, galerie-militaire1 - galerie-militaire2
129751 - 138886, galeriile-romane - galeriile-romane
129752 - 138921, galleria - galleria
129753 - 138922, galleria-cieca - galleria-cieca
129755 - 138923, galleria-giulia - galleria-giulia
129756 - 138924, galleria-ida - galleria-ida
129757 - 138925, galleria-via-bechaz - galleria-via-bechaz
129758 - 138926, galleria-xxii - galleria-xxii
129771 - 138927, gaustadgruven-flaggermusreservat - gaustadgruven-flaggermusreservat
129773 - 138928, gegentrum-ii - gegentrum-ii
129775 - 138929, gelbe-birke - gelbe-birke
129783 - 138930, georg-stollen - georg-stollen
129784 - 138931, georgistollen - georgistollen
129785 - 138932, geotop-nr-55 - geotop-nr-55
129786 - 132792, gerhardstollen - gerhardstollen
129786 - 138934, gerhardstollen - gerhardstollen
129796 - 138935, gertrude-stollen - gertrude-stollen
129799 - 132793, Gestellsteinstollen - gestellsteinstollen
129799 - 138936, Gestellsteinstollen - gestellsteinstollen
129804 - 138937, gianna - gianna
129807 - 132794, gienanth-erbstollen-eisernes-tor - gienanth-erbstollen-eisernes-tor
129807 - 138938, gienanth-erbstollen-eisernes-tor - gienanth-erbstollen-eisernes-tor
129808 - 138939, gipsstollen - gipsstollen
129815 - 138940, gleision-colliery - gleision-colliery
129816 - 138941, glaserstollen - glaserstollen
129825 - 138942, glucksanfang - glucksanfang
129826 - 138943, glucksanfanger-rotsche - glucksanfanger-rotsche
129827 - 138944, glucksburg-stolln-verschuttet - glucksburg-stolln-verschuttet
129829 - 139590, gnade-gottes-erbstollen - schaubergwerk-gnade-gottes-erbstollen
129835 - 138945, goldbacher-stollen - goldbacher-stollen
129836 - 132795, goldgrubenstollen - goldgrubenstollen
129836 - 138947, goldgrubenstollen - goldgrubenstollen
129837 - 138948, goldloch - goldloch
129838 - 138949, goldloch-2ter-ausgang - goldloch-2ter-ausgang
129839 - 138950, goldschaubergwerk - goldschaubergwerk
129840 - 132796, gondenau - gondenau
129840 - 138951, gondenau - gondenau
129843 - 138952, gottes-geschick - gottes-geschick
129844 - 132797, gottes-segen-klingstollen - gottes-segen-klingstollen
129844 - 138953, gottes-segen-klingstollen - gottes-segen-klingstollen
129845 - 138954, gottessegen - gottessegen
129924 - 138956, graphitstollen - graphitstollen
129925 - 138957, great-masson-cavern - great-masson-cavern
129926 - 129927, great-masson-cavern1 - great-masson-cavern2
129926 - 138958, great-masson-cavern1 - great-masson-cavern1
129928 - 138959, great-rutland-cavern - great-rutland-cavern
129931 - 138960, grevinne-wedel - grevinne-wedel
130045 - 130046, grotte-chabot1 - grotte-chabot2
130072 - 130214, grotte-de-combriere - grotte-des-combrieres
130129 - 130404, grotte-de-la-jaubernie - grottes-de-la-jaubernie
130161 - 130162, grotte-de-mandrin1 - grotte-de-mandrin2
130183 - 130184, grotte-de-saint-antoine1 - grotte-de-saint-antoine2
130234 - 130237, grotte-des-fees2 - grotte-des-fees5
130236 - 130239, grotte-des-fees4 - grotte-des-fees7
130238 - 130240, grotte-des-fees6 - grotte-des-fees8
130262 - 138961, grotte-des-emigres - grotte-des-emigres
130370 - 130375, grotte1 - grotte14
130370 - 130377, grotte1 - grotte16
130374 - 130378, grotte13 - grotte2
130380 - 130382, grotte4 - grotte6
130384 - 130385, grotte8 - grotte9
130434 - 132798, grube-ahe - grube-ahe
130434 - 138963, grube-ahe - grube-ahe
130435 - 138964, grube-alexander - grube-alexander
130436 - 138965, grube-aufgeklartes-gluck - grube-aufgeklartes-gluck
130437 - 132799, grube-auguststollen - grube-auguststollen
130437 - 138966, grube-auguststollen - grube-auguststollen
130439 - 132801, grube-aussicht-stollen-c2 - grube-aussicht-stollen-c2
130439 - 138968, grube-aussicht-stollen-c2 - grube-aussicht-stollen-c2
130440 - 132802, grube-aussicht-stollen-d - grube-aussicht-stollen-d
130440 - 138969, grube-aussicht-stollen-d - grube-aussicht-stollen-d
130441 - 132803, grube-aussicht-stollen-u-wasserlosung - grube-aussicht-stollen-u-wasserlosung
130441 - 138970, grube-aussicht-stollen-u-wasserlosung - grube-aussicht-stollen-u-wasserlosung
130443 - 138972, grube-bastenberg - grube-bastenberg
130444 - 138973, grube-baumhalde - grube-baumhalde
130445 - 132805, grube-bendisberg - grube-bendisberg
130445 - 138974, grube-bendisberg - grube-bendisberg
130446 - 138975, grube-bruche - grube-bruche
130447 - 138689, grube-catharina-neufang - catharina-neufang
130448 - 132806, grube-catherina - grube-catherina
130448 - 138976, grube-catherina - grube-catherina
130449 - 138977, grube-christiane-bismarckstollen - grube-christiane-bismarckstollen
130450 - 138978, grube-dornberg - grube-dornberg
130451 - 138979, grube-dornberg-aurora-willibaldstollen-iii - grube-dornberg-aurora-willibaldstollen-iii
130452 - 138980, grube-dornberg-aurora-willibaldstollen-iv - grube-dornberg-aurora-willibaldstollen-iv
130452 - 142683, grube-dornberg-aurora-willibaldstollen-iv - bestwig-ramsbeck-stollen-eisenerz
130453 - 138981, grube-egon-i - grube-egon-i
130454 - 138982, grube-egon-ii - grube-egon-ii
130455 - 130456, grube-egon-ii1 - grube-egon-ii2
130455 - 138983, grube-egon-ii1 - grube-egon-ii1
130458 - 132807, grube-ferdinand - grube-ferdinand
130458 - 138985, grube-ferdinand - grube-ferdinand
130459 - 132808, grube-fischbach - grube-fischbach
130459 - 138986, grube-fischbach - grube-fischbach
130460 - 132809, grube-fortuna - grube-fortuna
130460 - 138987, grube-fortuna - grube-fortuna
130461 - 132810, grube-geiskammer - grube-geiskammer
130461 - 138988, grube-geiskammer - grube-geiskammer
130462 - 132811, grube gorxheimer kopf - grube-gorxheimer-kopf
130462 - 138989, grube gorxheimer kopf - grube-gorxheimer-kopf
130463 - 138990, grube-gottesgabe - grube-gottesgabe
130464 - 138991, grube-gottesgabe-2 - grube-gottesgabe-2
130465 - 132812, grube-helena - grube-helena
130465 - 138993, grube-helena - grube-helena
130466 - 130467, grube-helena1 - grube-helena2
130466 - 132813, grube-helena1 - grube-helena1
130466 - 138994, grube-helena1 - grube-helena1
130469 - 138996, grube-igelschlatt - grube-igelschlatt
130470 - 132815, grube-jacobssegen - grube-jacobssegen
130470 - 138997, grube-jacobssegen - grube-jacobssegen
130472 - 132817, grube-ludwig - grube-ludwig
130472 - 138999, grube-ludwig - grube-ludwig
130473 - 139000, grube-luna - grube-luna
130474 - 132818, grube-lowenstern - grube-lowenstern
130474 - 139001, grube-lowenstern - grube-lowenstern
130475 - 132819, grube-maria - grube-maria
130475 - 139003, grube-maria - grube-maria
130476 - 139004, grube-marsfeld - grube-marsfeld
130477 - 139005, grube-maus - grube-maus
130479 - 132821, grube-ritthal - grube-ritthal
130479 - 139007, grube-ritthal - grube-ritthal
130480 - 139584, grube-samson - samson
130481 - 132822, grube-sankt-joseph - grube-sankt-joseph
130481 - 139008, grube-sankt-joseph - grube-sankt-joseph
130484 - 132824, grube-st-christian - grube-st-christian
130484 - 139010, grube-st-christian - grube-st-christian
130488 - 132827, grube-thalsbach - grube-thalsbach
130488 - 139014, grube-thalsbach - grube-thalsbach
130489 - 132828, grube-treue-zuversicht - grube-treue-zuversicht
130489 - 139015, grube-treue-zuversicht - grube-treue-zuversicht
130492 - 139018, grube-waidmann - grube-waidmann
130493 - 139981, grube-wennsgluckt - wennsgluckt
130494 - 139019, grube-wilhelm - grube-wilhelm
130495 - 132831, grube-ypsilanta - grube-ypsilanta
130495 - 139020, grube-ypsilanta - grube-ypsilanta
130497 - 132832, grundstollen - grundstollen
130497 - 139021, grundstollen - grundstollen
130498 - 139022, gruveliastollen - gruveliastollen
130499 - 139023, gruven - gruven
130502 - 132833, gruhlingsstollen - gruhlingsstollen
130502 - 139024, gruhlingsstollen - gruhlingsstollen
130503 - 132834, gruner-lowe - gruner-lowe
130503 - 139025, gruner-lowe - gruner-lowe
130504 - 132835, grunstollen - grunstollen
130504 - 139026, grunstollen - grunstollen
130511 - 132836, gustavstollen - gustavstollen
130511 - 139028, gustavstollen - gustavstollen
130514 - 139029, gute-bornichen-erbstolln - gute-bornichen-erbstolln
130521 - 139030, hadjipavlou-mines - hadjipavlou-mines
130530 - 139031, hali - hali
130531 - 139032, hand-gottes-stollen - hand-gottes-stollen
130547 - 132837, Grube Harteborn - harteborn
130547 - 139033, Grube Harteborn - Grube Harteborn
130548 - 139034, hartgrippenberg-stollen - hartgrippenberg-stollen
130553 - 139035, hasestollen - hasestollen
130555 - 139036, hauptstolln-umbruch - hauptstolln-umbruch
130562 - 139037, hdd-2-20-stola-c-7 - hdd-2-20-stola-c-7
130563 - 139038, hdd-2-4-pruzkumna-stola - hdd-2-4-pruzkumna-stola
130565 - 139039, hectorschacht - hectorschacht
130575 - 139040, heilstollen-nordenau - heilstollen-nordenau
130577 - 132838, heinitz-stollen - heinitz-stollen
130577 - 139041, heinitz-stollen - heinitz-stollen
130578 - 132839, heinitz-stollen-ins-hangende - heinitz-stollen-ins-hangende
130578 - 139042, heinitz-stollen-ins-hangende - heinitz-stollen-ins-hangende
130579 - 132840, heinrich - heinrich
130579 - 139043, heinrich - heinrich
130591 - 139044, heinrichslust - heinrichslust
130592 - 130595, heinrichslust1 - heinrichslust4
130592 - 139045, heinrichslust1 - heinrichslust1
130593 - 130596, heinrichslust2 - heinrichslust5
130593 - 139046, heinrichslust2 - heinrichslust2
130594 - 130597, heinrichslust3 - heinrichslust6
130594 - 139047, heinrichslust3 - heinrichslust3
130601 - 132841, helenenstollen - helenenstollen
130601 - 139048, helenenstollen - helenenstollen
130602 - 139049, helle-glocke - helle-glocke
130606 - 139050, henriette - henriette
130619 - 139051, hermann-lons-stollen - hermann-lons-stollen
130622 - 139053, hermannsschacht - hermannsschacht
130623 - 132843, hermesstollen - hermesstollen
130623 - 139055, hermesstollen - hermesstollen
130625 - 139056, herrenbruch - herrenbruch
130626 - 130628, herrenbruch1 - herrenbruch3
130626 - 139057, herrenbruch1 - herrenbruch1
130627 - 130629, herrenbruch2 - herrenbruch4
130627 - 139058, herrenbruch2 - herrenbruch2
130637 - 139059, hildegard-stollen - hildegard-stollen
